State/ Territory1,suburbName,"value1","value2","Tax on taxable income
$","value3","value4","Australian annuities and superannuation income streams taxable component untaxed element
$","Reportable employer superannuation contributions
$","value5","value6","value7","People with private health insurance
no.","Work related travel expenses
$","Total work related self education expenses
$","value8","value9","value10","value11","value12","Net rent3
$"
VIC,3084,16625,1350484767,335891793,25360406,990007567,10569215,16468596,15273655,16012077,83554468,11865,848146,1902398,27867732,4212525,42292526,171076415,68641084,5076693
VIC,3085,8399,599477046,135417884,10844792,492050784,5642157,7098286,4827941,3410461,40278513,5580,511968,750818,14168521,1462348,10302127,50878249,26632638,-225114
VIC,3086,65,5678901,1390770,104543,3579358,0,24288,55000,25577,185579,42,4150,1805,113025,21141,152293,713622,131564,26556
VIC,3087,5351,353864879,74157932,6567976,297252363,2846825,4596967,2113854,2029695,25364089,3250,446885,405879,9073071,637246,7017006,27316786,14069013,723212
VIC,3088,16724,1136929501,244637662,21197446,941820816,9492303,15830264,10055320,6748505,70048364,11254,1492460,1174359,29377333,2386553,23500043,161653516,44875209,451621
VIC,3089,8089,595077719,135442041,11278152,470473817,2844946,8442186,5231759,5275430,32678508,5498,995709,534201,16558813,1209602,20817719,48316232,21570294,-605576
VIC,3090,1707,148633746,37958269,2848601,94485731,534087,1766993,2454005,2393013,6861817,1292,115977,70747,2904640,195231,9462745,17333594,8410983,402376
VIC,3091,1110,98818963,26346181,1894673,51709107,76059,1281852,1656756,3371768,4065464,789,90204,56322,1523003,144956,4024238,11841220,5359352,775071
VIC,3093,2513,225441852,59716545,4296281,140006943,1734134,2735429,3110313,4699414,9969954,1892,188851,74399,4056600,662270,10647106,19094535,10301706,1399068
VIC,3094,5635,393953196,86368176,7403199,316013817,3789799,5510971,4032914,3076262,22578445,3826,394420,408532,9503454,897123,7305157,30666053,14156797,368132
VIC,3095,18367,1443791456,349841836,27323190,1080652484,10898904,20685426,18527869,17956638,78911608,13652,1297140,1147173,31623243,4535849,39561275,150419546,58091002,390965
VIC,3096,1247,81123390,17034961,1498352,65112601,537949,1019201,908644,565776,4425482,785,124887,61667,2430319,169378,1520072,6975899,2795265,63882
VIC,3097,978,96687965,27675300,1850631,49884348,214323,1095845,1020792,4055130,4093198,677,60867,49627,1416944,450605,5935606,10427725,4245083,308439
VIC,3099,3106,202642163,43438793,3754255,153874623,860978,2864511,2784234,2746991,13557178,1901,332873,162317,5285670,361971,4543601,28026534,7942153,461853
VIC,3101,16086,1896432013,581109994,36320696,1024624647,11035732,15751907,27056905,39339015,93164648,12521,918187,1557729,25202109,13422653,122459977,590053742,102213155,4510099
VIC,3102,4318,433013253,122493920,8275361,268947731,3155233,4437629,5894546,5696026,23258888,3331,320712,326415,7037119,3929913,29760488,88864303,24982008,2359602
VIC,3103,10560,944357047,263866346,17628021,534427015,5043617,9320584,16418417,20452686,50988074,8006,367010,817977,13379791,5474169,74413151,307853027,75788448,2931012
VIC,3104,13529,1213692179,336783697,22789122,698060106,8715650,13875481,17282593,28567324,72392251,10372,718461,1117793,19541231,10514179,127754148,558220376,97738253,4052068
VIC,3105,6882,480475476,110802937,8847307,335689940,2612749,4517532,4970299,5386965,36403520,4667,316900,409957,10052255,1263573,18032029,65640101,39839979,5820163
VIC,3106,10828,849260725,217139532,15822069,520340227,4805983,8335993,11394273,19660974,51261175,8089,507043,762473,14950549,3847198,42527386,203926339,65981883,4776562
VIC,3107,8312,570190076,130993325,10508055,413654379,3638983,6049780,5524629,6730076,38563515,5815,392334,647931,12342757,1391366,29763677,115110639,41785813,2315753
VIC,3108,15691,951315753,208188623,16761167,672397780,5947290,8869243,9395329,11998629,73669241,9972,735365,1598852,21951188,4844575,35774391,272551334,75461726,5921716
VIC,3109,19002,1142084808,245061124,20431305,861696916,6005659,12386772,11430441,12386128,85240661,12926,904214,1710892,26340864,3017047,38647166,329093989,92075919,2915912
VIC,3111,7929,621584104,158197198,11553333,408894498,2789981,6232459,8484527,10152578,35225277,5822,475993,611821,11646411,3693261,28286882,70693014,37564997,1597730
VIC,3113,5478,463950590,118652444,8782753,302799213,3076313,6521892,7296303,8413323,24587786,4114,357657,378851,8551030,1568951,17100636,55048727,21283531,546464
VIC,3114,2561,249336775,69492421,4787027,151480131,1377341,3188296,3655353,4794481,10793181,2101,113329,77673,4992077,875810,21970784,28325100,11250777,395527
VIC,3115,2672,262548839,73846999,5039953,147449579,448007,3014545,4002973,11782560,9299624,2069,261156,153627,4206893,741237,15265726,23487172,10411126,502608
VIC,3116,7226,469945545,99883674,8709570,378974503,1538515,5015301,3267736,3414371,24888437,4266,772537,633126,13086238,829186,10727551,43582017,19162832,342112
VIC,3121,21238,1985517384,512381369,37768990,1531365137,6590578,16052459,17559430,16885025,179961324,13837,2074121,3390230,44274521,10771902,79262676,237386680,74066260,2896002
VIC,3122,15618,1990403549,627300566,37985447,1049145625,7450173,12349032,23604668,41091886,107304111,11078,873284,1973568,25179200,24915628,211176937,269395877,72975339,3778393
VIC,3123,9924,1082406399,316131951,20620496,661551892,4606209,8366910,14726782,15579176,67022085,7297,528708,1345583,16832354,6110388,106078690,141745669,44526457,459662
VIC,3124,15065,1567604197,456827205,29669688,951224212,10908071,15239855,23580481,31420602,82091340,11937,784826,1220639,22528984,12186127,91849507,326275089,88035296,1191915
VIC,3125,9218,559397422,121648297,9663828,430582196,3569861,5760178,5064728,5724370,41817889,5520,421821,1126353,12562200,2167394,16063651,94525228,34307866,-1172915
VIC,3126,5411,685938366,217721604,13242556,345865030,4335862,5406310,12275228,22519242,24314608,4529,229806,409157,7452749,5285363,53195377,161215375,35564409,-481299
VIC,3127,12619,1279817850,367571026,24391070,822239424,8059556,12719422,18270437,21940547,68779761,10011,600646,1300805,19044387,5010153,92334781,179987626,62230793,-560236
VIC,3128,13915,772217901,160742150,13078213,613162367,4914527,7398191,7882169,5065927,59014489,7403,648070,1625913,17523171,2195687,25067171,334656836,47756085,-463474
VIC,3129,10878,732609139,167990961,13319910,563687629,3679337,8928565,7431326,6198080,50816502,7273,448515,1289141,16183464,2260982,21122001,88433425,44003893,-401792
VIC,3130,20439,1453394466,337956693,26739129,1095269220,11797524,18035928,16541013,22195907,95186141,14163,792315,1869992,29261718,10493492,51837324,201779390,73067883,105125
VIC,3131,13911,879004794,186783125,15839163,714370782,5946196,10176615,6482301,5964890,58277014,8819,562615,1276109,19573602,2896058,20715769,82844061,48057114,-27271
VIC,3132,10614,735843889,165422613,13591384,589456088,4949363,8609079,5949793,5904848,50099331,7067,491963,1144664,16227210,2160365,36843143,85518316,36670252,-165629
VIC,3133,14079,894495096,195828551,16286956,687508980,7595652,11343136,9645159,10472400,57718501,9847,590738,1132333,19237212,3141238,31335084,138617357,61445476,155387
VIC,3134,21327,1454832368,323198303,26925332,1144249489,7652601,16566725,14005661,12333562,95615874,13715,1386830,1744496,33071343,3947238,39366059,147232661,60135759,-1244396
VIC,3135,12240,806412291,172117417,14911542,665580107,5177473,9987054,6788262,5596129,53622507,7746,808792,1026119,19282069,2472398,25075466,76145969,32574498,-489574
VIC,3136,27779,1765755543,365006519,32531806,1456191184,11291116,20191971,13503024,11427377,110572893,16578,2419706,1872506,44527133,4199571,35133880,197428167,62280461,-1988510
VIC,3137,8740,534565424,106792052,9839122,433529440,2431494,5614641,3431455,3143639,32726355,4398,923506,520571,14137198,1095591,18884562,100489888,15679986,374583
VIC,3138,13757,843750250,167841295,15505767,708022192,4327446,9142430,4996620,3989537,51409035,7137,1495358,719787,23248994,1720872,14111444,79240238,26441749,-911832
VIC,3139,9003,537137361,105873257,9900743,408926693,1700935,5393683,5754794,5100762,24449538,4035,1122802,373697,15155400,1082342,10659085,91855035,17738142,2129228
VIC,3140,10668,662075887,134765448,12220762,527189064,2109785,7633854,5395609,5261703,38346246,5750,979156,614093,17189447,1266607,15244157,74827732,22892383,926071
VIC,3141,18177,2135142926,643546665,39989900,1240444197,5562896,11191844,18808563,54602808,140667344,11656,1834304,3335713,35154299,42926505,241972476,259504310,72497344,4014595
VIC,3142,9700,2162783126,799255263,41628199,616350903,5813691,8732495,20690323,96206326,47571664,7896,567728,866075,13305748,38951357,418117482,514909252,83542854,10296172
VIC,3143,6589,841225041,261881374,16123567,442704564,3044422,5459872,10296134,15810123,42967645,5029,430612,884969,11920122,5478608,133185305,121159918,32705222,2869788
VIC,3144,7708,1107435882,359604545,21385261,529630159,6744656,6924565,16258513,33818533,37090591,6422,416130,847108,12662776,14661911,96116274,171293587,41493992,3154112
VIC,3145,15226,1603545262,467832232,30356855,991562387,6746564,13042186,19986370,27098316,79566450,11199,1002876,1541254,25252882,7191236,123323196,251360990,74804223,2689049
VIC,3146,16785,1830309326,532990979,34965333,1182081830,9073220,16608216,24967666,26197845,97234059,13434,880366,1807317,28795448,7342106,130046120,280571569,85516542,780574
VIC,3147,9128,790625687,204998625,14885003,576448689,4384862,8454246,8549331,7346450,44110637,6773,540604,1025383,14916773,2352721,30333644,113965971,42040723,-445791
VIC,3148,6087,394441368,84048891,7004069,320253122,707748,3383787,2821790,1994542,31292464,3541,464373,763675,10458409,927370,9306313,70418005,25698913,253007
VIC,3149,22392,1529515138,353812113,27771600,1127110831,13104610,19003933,16595188,18926715,100359072,15375,1036017,2244184,31143722,4803322,54719673,205340074,118390555,-120632
VIC,3150,39350,2843399827,721549128,51580777,1780158794,20742960,31592915,29844621,64360293,176873538,26304,1607362,3180301,48609743,17404774,389457160,701178892,230716814,1209992
VIC,3151,6609,364124670,72513617,6328585,289597881,2530197,4167604,3003331,3117547,30516173,3984,374950,673529,8774760,1047985,11011610,48913198,29229864,30025
VIC,3152,21695,1315016060,273668961,23869816,1056359703,6567767,16653330,11901522,9182617,98649091,14214,1195473,1762621,30991143,4390544,33289973,238379500,90716391,-3769011
VIC,3153,12609,729962007,139421564,13321451,623968300,2809301,6889307,4195022,3047866,49657458,6288,1174951,995765,19577552,1426766,10372417,75898333,25272523,-944659
VIC,3154,2675,172292439,35784604,3211195,137755240,547110,2266791,1207800,1032337,9895081,1428,233962,111915,4236457,320079,2764991,22286230,5624498,41843
VIC,3155,13942,804547826,152505921,14638426,688066908,3714164,7948909,3877479,3074898,54399450,6864,1021803,828959,21532667,1789757,10567156,107288062,26310765,-599204
VIC,3156,23530,1513110688,315622949,28063370,1236297728,5247634,17286390,12609347,12080550,97016928,13338,2166532,1550277,38221773,2905946,28789262,203158685,62003514,-1557354
VIC,3158,4284,274162290,56687803,5105764,228806926,1437244,3604492,2385453,1666748,18567745,2354,319011,276206,6620583,589943,4214703,27223600,9538966,342832
VIC,3159,1598,105031406,22362450,1960376,83263706,593236,1512043,920141,1033932,7510099,863,154059,59519,2510485,227122,2416315,16396147,4112556,71240
VIC,3160,5605,372531433,78528015,6948115,304432752,1268869,5376118,3344184,2052799,23983525,2926,531121,341985,9170963,789927,7667596,62057661,13437104,229226
VIC,3161,10985,1195009087,348701487,22581873,600995005,3948556,8561275,19118532,19936091,60766624,8218,713939,1334605,16672154,14510855,138380415,393162376,59777738,9239731
VIC,3162,11713,1058922562,280445870,19803213,659254045,4058674,10127313,16298974,17117058,62148078,9151,658638,788675,17921312,4821555,38857949,212778211,65416702,10879580
VIC,3163,21428,1569417250,360641302,28260007,1275323402,6993861,14750008,12044709,10457214,118750643,13464,1156859,2633088,34231101,3834432,39657608,169375285,71723268,4438620
VIC,3164,57,3892677,814139,71826,3125717,60,30600,57588,52878,187592,24,1141,10,94615,12365,26509,380535,241591,62925
VIC,3165,17829,1338513512,311338339,25079209,1070034336,5759878,14171450,12002946,7764892,77442336,12862,1090158,1583493,31388702,2352496,35818170,172705529,75106061,-421356
VIC,3166,15390,1031086526,223029691,18604723,851639808,3248637,10493213,8726372,5288511,79753438,9028,793104,1715683,24617101,2220802,21304853,195490922,58491325,3399234
VIC,3167,5909,371631452,76554734,6665068,310691166,1200209,4013006,2664718,1706350,28460871,3355,445115,473178,9425480,588436,9193814,45009271,22315675,290399
VIC,3168,13009,591470825,103834465,8488272,496247964,1316257,3971489,2238602,2409310,51533613,4390,828454,1678299,16185613,1075279,8821754,109531039,30337747,977967
VIC,3169,12009,642982438,118407335,10768986,538131210,1807476,4838950,2501108,2641776,54193341,4874,821037,1086026,16587762,1000422,9158500,84545059,35150185,1119411
VIC,3170,11687,734323076,154222546,13273471,584991714,3319921,6937471,4830713,4793524,55074994,6750,686208,1201515,18349173,1502714,16011394,98736302,45017534,-395817
VIC,3171,12503,565862447,92193603,8738292,463678150,1139227,2575233,1943642,1769816,51518849,3419,1379793,1121490,16865043,1351308,11834278,168468479,33648265,1997457
VIC,3172,13366,735484272,140514863,12958273,596132874,2856651,7294971,4914299,5680497,55181686,6093,1051265,688603,20071394,1744669,15858957,95470218,37107818,1329942
VIC,3173,17424,1005240517,196490776,18060509,835283721,2494843,7842236,5232483,4093495,83495082,7483,1326428,1355318,26765893,1742833,20420615,241650026,63522066,-4763225
VIC,3174,22231,1048067043,170334203,16814530,898350790,2259429,6240328,2300876,1673349,85404757,5912,2115435,1836427,31873265,2595879,9087101,162577780,38031690,-12569
VIC,3175,27855,1401331597,243183330,23011620,1082800215,2898699,8315327,5612723,7459031,104430658,7002,2626972,2265745,38667348,5363202,24689228,299776062,56583226,2935234
VIC,3177,5866,268264062,41707065,4299816,207629758,477139,962494,497254,358522,20609492,997,559404,401968,7690137,611371,2304303,69416440,6155406,-85619
VIC,3178,21733,1382730305,286252202,25675827,1158260123,5062800,17064145,10757095,8364628,99072606,13597,1964195,1570502,37320690,2772830,28178088,697889647,79061354,-5201157
VIC,3179,3812,224245447,44227471,4069168,187257553,445128,2280832,1132945,1170379,16652152,2133,257849,366850,5898313,517281,3440178,23901116,10566034,-880024
VIC,3180,4727,272933682,53187304,4939215,227930510,1508364,2818763,1867667,1270980,19147242,2754,344124,333331,7261551,683997,5863628,34201131,13801779,-84607
VIC,3181,13811,1286423687,334447511,24223060,976111949,3957888,8586300,10609950,12664274,104947219,8785,1420054,2203458,29855010,3385696,37859733,280115596,48761605,2181376
VIC,3182,16328,1347851093,333251537,24659771,1012258416,4997387,9737736,12084424,10451280,93428584,8846,2937325,2177300,35060495,10020174,63236713,159590420,50953231,3031812
VIC,3183,11894,1060016383,278030339,19725418,709946630,2501960,7041327,9891411,8376059,79411037,7332,1327842,1415224,21547700,9874395,68445873,165015718,34184030,3155543
VIC,3184,10409,1057937772,289609363,20109758,734627717,3342874,7932148,12226438,10002531,62883736,7034,1218991,1206044,22592535,14054384,79221034,164135044,40404613,2107445
VIC,3185,8813,874047886,241483015,16482879,583052409,4244986,7131033,12257666,9891089,48842506,6305,718434,946156,15363139,4945638,55808654,127819515,36726142,3975130
VIC,3186,16376,2533708219,856271108,48801817,1102484716,11586089,15174011,35826514,72234048,59780852,13782,1186970,1095156,25529357,126791013,483620457,360961606,118724274,13118344
VIC,3187,10373,1066907158,305537973,20160378,667867522,6745746,8659439,14617578,17300348,41518353,8495,600383,753330,16829881,3191616,66085065,224861345,60390809,5235321
VIC,3188,11590,1292556205,382299251,24678423,847127084,5963569,10655208,16208204,16170693,50815717,9146,871434,778409,20404372,3397074,62890798,126023388,53967970,2503969
VIC,3189,4044,282573776,62053908,5222832,232102366,1481854,2701529,1843871,1570954,16292060,2678,239248,342827,6742963,643752,5744899,32987878,13425053,136160
VIC,3190,7480,601724259,144933484,11366441,490197395,3536471,5698068,5141218,2974933,32123847,5263,542341,776657,14053485,1116984,19944970,56197057,23411550,-341192
VIC,3191,7117,759753520,219649717,14462543,483369048,3917992,7059104,11195395,14610086,29333667,5697,438228,491013,12348503,2376436,39000679,95605767,32589595,1224206
VIC,3192,14673,1052790012,237071257,19513134,858410590,5997170,10294155,7950189,8476652,63391482,9736,1022164,1304600,25286713,3669933,20712842,117870572,44037131,825740
VIC,3193,13424,1459819919,432130766,27741802,847760033,9812481,14760385,20375202,30720258,50462914,11209,641452,688687,20580382,4695154,157610690,121632347,68409682,5976503
VIC,3194,8726,658357552,155122675,12291655,504968292,5370461,7344600,6670505,5020889,36232681,5938,439939,635661,14318960,1219256,33872146,76710577,28220378,2291244
